Country Name,Country Code,Series Name,Series Code,Year,Value
East Asia & Pacific,EAS,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,69.6044901234621
East Asia & Pacific,EAS,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,1.40607644283532
East Asia & Pacific (excluding high income),EAP,Coal,EG.ELC.COAL.ZS,1984.0,49.0689442694969
East Asia & Pacific (excluding high income),EAP,Natural Gas,EG.ELC.NGAS.ZS,1984.0,2.12743799978531
East Asia & Pacific (excluding high income),EAP,Oil,EG.ELC.PETR.ZS,1984.0,22.7319844052797
East Asia & Pacific (excluding high income),EAP,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,23.9873513920748
East Asia & Pacific (excluding high income),EAP,Nuclear,EG.ELC.NUCL.ZS,1984.0,0.0
East Asia & Pacific (excluding high income),EAP,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,73.9283666745619
East Asia & Pacific (excluding high income),EAP,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,1.15777808772232
East Asia & Pacific (IDA & IBRD countries),TEA,Coal,EG.ELC.COAL.ZS,1984.0,49.215646913543
East Asia & Pacific (IDA & IBRD countries),TEA,Natural Gas,EG.ELC.NGAS.ZS,1984.0,2.2371145579401
East Asia & Pacific (IDA & IBRD countries),TEA,Oil,EG.ELC.PETR.ZS,1984.0,23.6056415495936
East Asia & Pacific (IDA & IBRD countries),TEA,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,22.7698349394243
East Asia & Pacific (IDA & IBRD countries),TEA,Nuclear,EG.ELC.NUCL.ZS,1984.0,0.0
East Asia & Pacific (IDA & IBRD countries),TEA,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,75.0584030210767
East Asia & Pacific (IDA & IBRD countries),TEA,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,1.21746542797911
Euro area,EMU,Coal,EG.ELC.COAL.ZS,1984.0,36.7218467239675
Euro area,EMU,Natural Gas,EG.ELC.NGAS.ZS,1984.0,8.4437138512285
Euro area,EMU,Oil,EG.ELC.PETR.ZS,1984.0,9.35052259691786
Euro area,EMU,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,14.7708094055183
Euro area,EMU,Nuclear,EG.ELC.NUCL.ZS,1984.0,26.2612580536487
Euro area,EMU,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,54.5160831721139
Euro area,EMU,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,0.601134403609771
Europe & Central Asia,ECS,Coal,EG.ELC.COAL.ZS,1984.0,23.4266562107649
Europe & Central Asia,ECS,Natural Gas,EG.ELC.NGAS.ZS,1984.0,4.3616474185653
Europe & Central Asia,ECS,Oil,EG.ELC.PETR.ZS,1984.0,6.82450120075928
Europe & Central Asia,ECS,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,11.7386453538674
Europe & Central Asia,ECS,Nuclear,EG.ELC.NUCL.ZS,1984.0,13.3506205443745
Europe & Central Asia,ECS,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,34.6128048300895
Europe & Central Asia,ECS,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,0.296624422390079
European Union,EUU,Coal,EG.ELC.COAL.ZS,1984.0,40.1288916805541
European Union,EUU,Natural Gas,EG.ELC.NGAS.ZS,1984.0,8.64360876161079
European Union,EUU,Oil,EG.ELC.PETR.ZS,1984.0,8.6331351450639
European Union,EUU,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,15.4474035577418
European Union,EUU,Nuclear,EG.ELC.NUCL.ZS,1984.0,23.1934131130324
European Union,EUU,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,57.4056355872288
European Union,EUU,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,0.567834308865828
Fragile and conflict affected situations,FCS,Coal,EG.ELC.COAL.ZS,1984.0,0.825696988132584
Fragile and conflict affected situations,FCS,Natural Gas,EG.ELC.NGAS.ZS,1984.0,15.2681513244165
Fragile and conflict affected situations,FCS,Oil,EG.ELC.PETR.ZS,1984.0,30.6059729878484
Fragile and conflict affected situations,FCS,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,27.8922787929332
Fragile and conflict affected situations,FCS,Nuclear,EG.ELC.NUCL.ZS,1984.0,0.0
Fragile and conflict affected situations,FCS,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,46.6998213003976
Fragile and conflict affected situations,FCS,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,0.0082776640414294
Heavily indebted poor countries (HIPC),HPC,Coal,EG.ELC.COAL.ZS,1984.0,0.339030926408994
Heavily indebted poor countries (HIPC),HPC,Natural Gas,EG.ELC.NGAS.ZS,1984.0,0.993439458779844
Heavily indebted poor countries (HIPC),HPC,Oil,EG.ELC.PETR.ZS,1984.0,11.1091761700063
Heavily indebted poor countries (HIPC),HPC,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,62.7180932389476
Heavily indebted poor countries (HIPC),HPC,Nuclear,EG.ELC.NUCL.ZS,1984.0,0.0
Heavily indebted poor countries (HIPC),HPC,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,12.4416465551952
Heavily indebted poor countries (HIPC),HPC,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,0.982926871914448
High income,HIC,Coal,EG.ELC.COAL.ZS,1984.0,41.1239100038875
High income,HIC,Natural Gas,EG.ELC.NGAS.ZS,1984.0,10.7488078274351
High income,HIC,Oil,EG.ELC.PETR.ZS,1984.0,10.8185147726531
High income,HIC,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,18.4558552042953
High income,HIC,Nuclear,EG.ELC.NUCL.ZS,1984.0,16.9006293467306
High income,HIC,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,62.6912326039757
High income,HIC,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,0.572703261417335
IBRD only,IBD,Coal,EG.ELC.COAL.ZS,1984.0,23.053730014664
IBRD only,IBD,Natural Gas,EG.ELC.NGAS.ZS,1984.0,4.46191367447893
IBRD only,IBD,Oil,EG.ELC.PETR.ZS,1984.0,10.9344336704391
IBRD only,IBD,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,17.8524726744372
IBRD only,IBD,Nuclear,EG.ELC.NUCL.ZS,1984.0,0.971469459944611
IBRD only,IBD,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,38.450077359582
IBRD only,IBD,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,0.434372942950917
IDA & IBRD total,IBT,Coal,EG.ELC.COAL.ZS,1984.0,21.8361571253194
IDA & IBRD total,IBT,Natural Gas,EG.ELC.NGAS.ZS,1984.0,4.69334236469448
IDA & IBRD total,IBT,Oil,EG.ELC.PETR.ZS,1984.0,10.811746166504
IDA & IBRD total,IBT,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,18.5268523197921
IDA & IBRD total,IBT,Nuclear,EG.ELC.NUCL.ZS,1984.0,0.929342083453484
IDA & IBRD total,IBT,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,37.3412456565179
IDA & IBRD total,IBT,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,0.42798067201281
IDA blend,IDB,Coal,EG.ELC.COAL.ZS,1984.0,1.48444546633666
IDA blend,IDB,Natural Gas,EG.ELC.NGAS.ZS,1984.0,14.324038010137
IDA blend,IDB,Oil,EG.ELC.PETR.ZS,1984.0,5.88746168004708
IDA blend,IDB,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,30.0424748392326
IDA blend,IDB,Nuclear,EG.ELC.NUCL.ZS,1984.0,0.429045790448775
IDA blend,IDB,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,21.6959451565208
IDA blend,IDB,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,0.215847110627007
IDA only,IDX,Coal,EG.ELC.COAL.ZS,1984.0,0.198685672054673
IDA only,IDX,Natural Gas,EG.ELC.NGAS.ZS,1984.0,3.99006099638911
IDA only,IDX,Oil,EG.ELC.PETR.ZS,1984.0,11.9991055869981
IDA only,IDX,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,32.5517551063752
IDA only,IDX,Nuclear,EG.ELC.NUCL.ZS,1984.0,0.0
IDA only,IDX,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,16.1878522554418
IDA only,IDX,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,0.437611480221686
IDA total,IDA,Coal,EG.ELC.COAL.ZS,1984.0,0.822708227164056
IDA total,IDA,Natural Gas,EG.ELC.NGAS.ZS,1984.0,8.99897427523467
IDA total,IDA,Oil,EG.ELC.PETR.ZS,1984.0,8.99768778856201
IDA total,IDA,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,31.2442585754806
IDA total,IDA,Nuclear,EG.ELC.NUCL.ZS,1984.0,0.20841084097041
IDA total,IDA,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,18.8193702909607
IDA total,IDA,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,0.328697344863825
Late-demographic dividend,LTE,Coal,EG.ELC.COAL.ZS,1984.0,20.4424099422284
Late-demographic dividend,LTE,Natural Gas,EG.ELC.NGAS.ZS,1984.0,4.45675699265451
Late-demographic dividend,LTE,Oil,EG.ELC.PETR.ZS,1984.0,6.98623564652769
Late-demographic dividend,LTE,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,17.3183152301447
Late-demographic dividend,LTE,Nuclear,EG.ELC.NUCL.ZS,1984.0,0.458254215099875
Late-demographic dividend,LTE,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,31.8854025814106
Late-demographic dividend,LTE,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,0.205394058805742
Latin America & Caribbean,LCN,Coal,EG.ELC.COAL.ZS,1984.0,2.83990889826174
Latin America & Caribbean,LCN,Natural Gas,EG.ELC.NGAS.ZS,1984.0,9.39877696279186
Latin America & Caribbean,LCN,Oil,EG.ELC.PETR.ZS,1984.0,20.8413296039632
Latin America & Caribbean,LCN,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,61.9960404195349
Latin America & Caribbean,LCN,Nuclear,EG.ELC.NUCL.ZS,1984.0,1.35690294378625
Latin America & Caribbean,LCN,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,33.0800154650168
Latin America & Caribbean,LCN,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,1.62811078869324
Latin America & Caribbean (excluding high income),LAC,Coal,EG.ELC.COAL.ZS,1984.0,2.88184252756267
Latin America & Caribbean (excluding high income),LAC,Natural Gas,EG.ELC.NGAS.ZS,1984.0,6.52482316026065
Latin America & Caribbean (excluding high income),LAC,Oil,EG.ELC.PETR.ZS,1984.0,21.9966044100735
Latin America & Caribbean (excluding high income),LAC,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,64.7434137295192
Latin America & Caribbean (excluding high income),LAC,Nuclear,EG.ELC.NUCL.ZS,1984.0,1.63857206326491
Latin America & Caribbean (excluding high income),LAC,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,31.4032700978968
Latin America & Caribbean (excluding high income),LAC,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,1.88341916183362
Latin America & the Caribbean (IDA & IBRD countries),TLA,Coal,EG.ELC.COAL.ZS,1984.0,2.97230634766639
Latin America & the Caribbean (IDA & IBRD countries),TLA,Natural Gas,EG.ELC.NGAS.ZS,1984.0,9.82226113764268
Latin America & the Caribbean (IDA & IBRD countries),TLA,Oil,EG.ELC.PETR.ZS,1984.0,19.1351260992178
Latin America & the Caribbean (IDA & IBRD countries),TLA,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,64.8704956392074
Latin America & the Caribbean (IDA & IBRD countries),TLA,Nuclear,EG.ELC.NUCL.ZS,1984.0,1.42016218740386
Latin America & the Caribbean (IDA & IBRD countries),TLA,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,31.9296935845269
Latin America & the Caribbean (IDA & IBRD countries),TLA,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,1.44976773268551
Least developed countries: UN classification,LDC,Coal,EG.ELC.COAL.ZS,1984.0,0.468739140145244
Least developed countries: UN classification,LDC,Natural Gas,EG.ELC.NGAS.ZS,1984.0,8.33346990296197
Least developed countries: UN classification,LDC,Oil,EG.ELC.PETR.ZS,1984.0,12.190184347195
Least developed countries: UN classification,LDC,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,58.9810306659974
Least developed countries: UN classification,LDC,Nuclear,EG.ELC.NUCL.ZS,1984.0,0.0
Least developed countries: UN classification,LDC,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,20.9923933903022
Least developed countries: UN classification,LDC,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,0.160201984606602
Low & middle income,LMY,Coal,EG.ELC.COAL.ZS,1984.0,19.3586459367366
Low & middle income,LMY,Natural Gas,EG.ELC.NGAS.ZS,1984.0,3.0872886894643
Low & middle income,LMY,Oil,EG.ELC.PETR.ZS,1984.0,11.5710499159176
Low & middle income,LMY,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,19.1073770012029
Low & middle income,LMY,Nuclear,EG.ELC.NUCL.ZS,1984.0,1.03486165149834
Low & middle income,LMY,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,34.0169845421185
Low & middle income,LMY,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,0.49409789929089
Lower middle income,LMC,Coal,EG.ELC.COAL.ZS,1984.0,17.3008873994805
Lower middle income,LMC,Natural Gas,EG.ELC.NGAS.ZS,1984.0,7.53396116565682
Lower middle income,LMC,Oil,EG.ELC.PETR.ZS,1984.0,14.1524984909415
Lower middle income,LMC,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,18.6590995538986
Lower middle income,LMC,Nuclear,EG.ELC.NUCL.ZS,1984.0,0.721416960551248
Lower middle income,LMC,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,38.9873470560788
Lower middle income,LMC,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,1.11402259900537
Middle East & North Africa,MEA,Coal,EG.ELC.COAL.ZS,1984.0,3.98729305177747
Middle East & North Africa,MEA,Natural Gas,EG.ELC.NGAS.ZS,1984.0,36.1391360383054
Middle East & North Africa,MEA,Oil,EG.ELC.PETR.ZS,1984.0,49.941026221158
Middle East & North Africa,MEA,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,9.39390698701291
Middle East & North Africa,MEA,Nuclear,EG.ELC.NUCL.ZS,1984.0,0.0
Middle East & North Africa,MEA,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,90.0674553112409
Middle East & North Africa,MEA,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,0.0
Middle East & North Africa (excluding high income),MNA,Coal,EG.ELC.COAL.ZS,1984.0,1.04175059407158
Middle East & North Africa (excluding high income),MNA,Natural Gas,EG.ELC.NGAS.ZS,1984.0,23.9401854461179
Middle East & North Africa (excluding high income),MNA,Oil,EG.ELC.PETR.ZS,1984.0,57.7171530028983
Middle East & North Africa (excluding high income),MNA,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,16.0525349139851
Middle East & North Africa (excluding high income),MNA,Nuclear,EG.ELC.NUCL.ZS,1984.0,0.0
Middle East & North Africa (excluding high income),MNA,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,82.6990890430877
Middle East & North Africa (excluding high income),MNA,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,0.0
Middle East & North Africa (IDA & IBRD countries),TMN,Coal,EG.ELC.COAL.ZS,1984.0,1.0530906846636
Middle East & North Africa (IDA & IBRD countries),TMN,Natural Gas,EG.ELC.NGAS.ZS,1984.0,24.2007889660906
Middle East & North Africa (IDA & IBRD countries),TMN,Oil,EG.ELC.PETR.ZS,1984.0,58.3454394156836
Middle East & North Africa (IDA & IBRD countries),TMN,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,16.2272765471477
Middle East & North Africa (IDA & IBRD countries),TMN,Nuclear,EG.ELC.NUCL.ZS,1984.0,0.0
Middle East & North Africa (IDA & IBRD countries),TMN,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,83.5993190664378
Middle East & North Africa (IDA & IBRD countries),TMN,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,0.0
Middle income,MIC,Coal,EG.ELC.COAL.ZS,1984.0,19.4651884880104
Middle income,MIC,Natural Gas,EG.ELC.NGAS.ZS,1984.0,3.15862161126178
Middle income,MIC,Oil,EG.ELC.PETR.ZS,1984.0,11.6294280464287
Middle income,MIC,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,18.4473334867161
Middle income,MIC,Nuclear,EG.ELC.NUCL.ZS,1984.0,1.06351825825942
Middle income,MIC,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,34.2532381457009
Middle income,MIC,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,0.507780084905706
North America,NAC,Coal,EG.ELC.COAL.ZS,1984.0,50.6689364029517
North America,NAC,Natural Gas,EG.ELC.NGAS.ZS,1984.0,10.8082658306766
North America,NAC,Oil,EG.ELC.PETR.ZS,1984.0,4.48033897242736
North America,NAC,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,20.3441947059641
North America,NAC,Nuclear,EG.ELC.NUCL.ZS,1984.0,13.3132833512788
North America,NAC,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,65.9575412060557
North America,NAC,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,0.351842157543144
OECD members,OED,Coal,EG.ELC.COAL.ZS,1984.0,41.6490151221361
OECD members,OED,Natural Gas,EG.ELC.NGAS.ZS,1984.0,9.73913238206286
OECD members,OED,Oil,EG.ELC.PETR.ZS,1984.0,10.89303654732
OECD members,OED,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,19.3650615185372
OECD members,OED,Nuclear,EG.ELC.NUCL.ZS,1984.0,16.862306223382
OECD members,OED,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,62.2811840515189
OECD members,OED,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,0.610078708821426
Other small states,OSS,Coal,EG.ELC.COAL.ZS,1984.0,1.5464197929783
Other small states,OSS,Natural Gas,EG.ELC.NGAS.ZS,1984.0,28.5534405056028
Other small states,OSS,Oil,EG.ELC.PETR.ZS,1984.0,6.44206639762514
Other small states,OSS,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,12.0205126665364
Other small states,OSS,Nuclear,EG.ELC.NUCL.ZS,1984.0,0.0
Other small states,OSS,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,36.5419266962063
Other small states,OSS,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,0.601835277197489
Post-demographic dividend,PST,Coal,EG.ELC.COAL.ZS,1984.0,39.4036868659319
Post-demographic dividend,PST,Natural Gas,EG.ELC.NGAS.ZS,1984.0,9.37351344112459
Post-demographic dividend,PST,Oil,EG.ELC.PETR.ZS,1984.0,10.2583928703825
Post-demographic dividend,PST,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,18.1633380244739
Post-demographic dividend,PST,Nuclear,EG.ELC.NUCL.ZS,1984.0,16.888034614672
Post-demographic dividend,PST,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,59.035593177439
Post-demographic dividend,PST,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,0.586772449039641
Pre-demographic dividend,PRE,Coal,EG.ELC.COAL.ZS,1984.0,0.225434224646321
Pre-demographic dividend,PRE,Natural Gas,EG.ELC.NGAS.ZS,1984.0,9.88595379257838
Pre-demographic dividend,PRE,Oil,EG.ELC.PETR.ZS,1984.0,36.9496639822878
Pre-demographic dividend,PRE,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,40.6196005511625
Pre-demographic dividend,PRE,Nuclear,EG.ELC.NUCL.ZS,1984.0,0.0
Pre-demographic dividend,PRE,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,47.0610519995125
Pre-demographic dividend,PRE,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,0.339808941562469
Small states,SST,Coal,EG.ELC.COAL.ZS,1984.0,1.25001241828864
Small states,SST,Natural Gas,EG.ELC.NGAS.ZS,1984.0,29.5465413495661
Small states,SST,Oil,EG.ELC.PETR.ZS,1984.0,8.4097694109995
Small states,SST,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,10.0437297972093
Small states,SST,Nuclear,EG.ELC.NUCL.ZS,1984.0,0.0
Small states,SST,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,39.2063231788542
Small states,SST,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,0.637004583141856
South Asia,SAS,Coal,EG.ELC.COAL.ZS,1984.0,49.390591802415
South Asia,SAS,Natural Gas,EG.ELC.NGAS.ZS,1984.0,5.16927710504602
South Asia,SAS,Oil,EG.ELC.PETR.ZS,1984.0,7.61874046986178
South Asia,SAS,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,34.6770073854325
South Asia,SAS,Nuclear,EG.ELC.NUCL.ZS,1984.0,2.17417056937541
South Asia,SAS,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,62.1786093773228
South Asia,SAS,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,0.0
South Asia (IDA & IBRD),TSA,Coal,EG.ELC.COAL.ZS,1984.0,49.390591802415
South Asia (IDA & IBRD),TSA,Natural Gas,EG.ELC.NGAS.ZS,1984.0,5.16927710504602
South Asia (IDA & IBRD),TSA,Oil,EG.ELC.PETR.ZS,1984.0,7.61874046986178
South Asia (IDA & IBRD),TSA,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,34.6770073854325
South Asia (IDA & IBRD),TSA,Nuclear,EG.ELC.NUCL.ZS,1984.0,2.17417056937541
South Asia (IDA & IBRD),TSA,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,62.1786093773228
South Asia (IDA & IBRD),TSA,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,0.0
Sub-Saharan Africa,SSF,Coal,EG.ELC.COAL.ZS,1984.0,67.3123125911167
Sub-Saharan Africa,SSF,Natural Gas,EG.ELC.NGAS.ZS,1984.0,2.46280062159585
Sub-Saharan Africa,SSF,Oil,EG.ELC.PETR.ZS,1984.0,2.73893127150842
Sub-Saharan Africa,SSF,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,15.5909568981018
Sub-Saharan Africa,SSF,Nuclear,EG.ELC.NUCL.ZS,1984.0,1.99597200903649
Sub-Saharan Africa,SSF,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,72.5140444842209
Sub-Saharan Africa,SSF,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,0.118995528691602
Sub-Saharan Africa (excluding high income),SSA,Coal,EG.ELC.COAL.ZS,1984.0,67.3638917890509
Sub-Saharan Africa (excluding high income),SSA,Natural Gas,EG.ELC.NGAS.ZS,1984.0,2.46468778422397
Sub-Saharan Africa (excluding high income),SSA,Oil,EG.ELC.PETR.ZS,1984.0,2.74103002391705
Sub-Saharan Africa (excluding high income),SSA,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,15.6029037325052
Sub-Saharan Africa (excluding high income),SSA,Nuclear,EG.ELC.NUCL.ZS,1984.0,1.99750145634505
Sub-Saharan Africa (excluding high income),SSA,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,72.569609597192
Sub-Saharan Africa (excluding high income),SSA,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,0.11908671102796
Sub-Saharan Africa (IDA & IBRD countries),TSS,Coal,EG.ELC.COAL.ZS,1984.0,67.3123125911167
Sub-Saharan Africa (IDA & IBRD countries),TSS,Natural Gas,EG.ELC.NGAS.ZS,1984.0,2.46280062159585
Sub-Saharan Africa (IDA & IBRD countries),TSS,Oil,EG.ELC.PETR.ZS,1984.0,2.73893127150841
Sub-Saharan Africa (IDA & IBRD countries),TSS,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,15.5909568981018
Sub-Saharan Africa (IDA & IBRD countries),TSS,Nuclear,EG.ELC.NUCL.ZS,1984.0,1.99597200903649
Sub-Saharan Africa (IDA & IBRD countries),TSS,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,72.5140444842209
Sub-Saharan Africa (IDA & IBRD countries),TSS,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,0.118995528691602
Upper middle income,UMC,Coal,EG.ELC.COAL.ZS,1984.0,20.0507200122593
Upper middle income,UMC,Natural Gas,EG.ELC.NGAS.ZS,1984.0,1.79046315230511
Upper middle income,UMC,Oil,EG.ELC.PETR.ZS,1984.0,10.797912263706
Upper middle income,UMC,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,18.3017337907536
Upper middle income,UMC,Nuclear,EG.ELC.NUCL.ZS,1984.0,1.16480624267008
Upper middle income,UMC,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,32.6390954282705
Upper middle income,UMC,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,0.317905190533476
World,WLD,Coal,EG.ELC.COAL.ZS,1984.0,33.880448202279
World,WLD,Natural Gas,EG.ELC.NGAS.ZS,1984.0,8.45900460099881
World,WLD,Oil,EG.ELC.PETR.ZS,1984.0,10.8610700636217
World,WLD,Hydroelectric,EG.ELC.HYRO.ZS,1984.0,18.3906813223067
World,WLD,Nuclear,EG.ELC.NUCL.ZS,1984.0,11.9527582804525
World,WLD,Fossil Fuels,EG.ELC.FOSL.ZS,1984.0,53.2005228668996
World,WLD,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1984.0,0.535766024622219
,,,,1984.0,
,,,,1984.0,
,,,,1984.0,
Data from database: World Development Indicators,,,,1984.0,
Last Updated: 09/19/2023,,,,1984.0,
Albania,ALB,Coal,EG.ELC.COAL.ZS,1985.0,0.0
Albania,ALB,Natural Gas,EG.ELC.NGAS.ZS,1985.0,0.0
Albania,ALB,Oil,EG.ELC.PETR.ZS,1985.0,32.3164918970448
Albania,ALB,Hydroelectric,EG.ELC.HYRO.ZS,1985.0,67.6835081029552
Albania,ALB,Nuclear,EG.ELC.NUCL.ZS,1985.0,0.0
Albania,ALB,Fossil Fuels,EG.ELC.FOSL.ZS,1985.0,32.3164918970448
Albania,ALB,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1985.0,0.0
Algeria,DZA,Coal,EG.ELC.COAL.ZS,1985.0,0.0
Algeria,DZA,Natural Gas,EG.ELC.NGAS.ZS,1985.0,85.400032589213
Algeria,DZA,Oil,EG.ELC.PETR.ZS,1985.0,9.33680951605019
Algeria,DZA,Hydroelectric,EG.ELC.HYRO.ZS,1985.0,5.26315789473684
Algeria,DZA,Nuclear,EG.ELC.NUCL.ZS,1985.0,0.0
Algeria,DZA,Fossil Fuels,EG.ELC.FOSL.ZS,1985.0,94.7368421052632
Algeria,DZA,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,1985.0,0.0
Angola,AGO,Coal,EG.ELC.COAL.ZS,1985.0,0.0
Angola,AGO,Natural Gas,EG.ELC.NGAS.ZS,1985.0,0.0
Angola,AGO,Oil,EG.ELC.PETR.ZS,1985.0,13.0272952853598
Angola,AGO,Hydroelectric,EG.ELC.HYRO.ZS,1985.0,86.9727047146402
Angola,AGO,Nuclear,EG.ELC.NUCL.ZS,1985.0,0.0
Angola,AGO,Fossil Fuels,EG.ELC.FOSL.ZS,1985.0,13.0272952853598
